"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","group1_n","group2_n","detection_category","RT_flag","MSMS_flag","annotation_flag"
1353,0.394,173.92946,"Unknown","[M+H]+","ion correlated with 380; ion correlated with 4537; ion correlated with 528; ion correlated with 494; ion correlated with 1695",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",175.32,0,0,0,0,211579,100186,148268,8534,24963,0,0,8272,0,0,0,0,0,0,0,0,0,6984,13612,20417,18276,297029,342498,197725,"F1353_mz173.9295_rt0.39",0,342498,342499,TRUE,13,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1383,0.464,176.01099,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",335.6,31386,51286,81313,0,6133,0,0,46747,8614,8630,393175,583861,652749,2854229,3690618,755783,654634,10086,613090,437172,0,0,143307,842810,192493,0,0,0,"F1383_mz176.011_rt0.46",54661.6666666667,3690618,67.5162633851257,TRUE,17,1,3,"Fungal control-associated detection","Very early RT","MS/MS available","Unknown"
1391,0.971,176.11876,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",88.33,0,0,0,0,2739,1782,0,19127,0,0,52769,86150,106964,72270,60164,72586,0,0,0,11179,17809,0,7883,0,0,0,0,0,"F1391_mz176.1188_rt0.97",0,106964,106965,TRUE,12,2,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
1406,0.462,177.07613,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",75.3,6927,12863,11222,0,10395,6344,4137,32702,42970,0,0,0,0,561178,465361,541612,0,0,369806,0,0,0,141679,87426,130800,6240,9627,0,"F1406_mz177.0761_rt0.46",10337.3333333333,561178,54.2813799774303,TRUE,14,0,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1458,1.004,181.08617,"Unknown","[M+H]+","ion correlated with 3171; ion correlated with 1714; ion correlated with 3311; ion correlated with 1088; ion correlated with 4165; ion correlated with 4759; ion correlated with 2865; ion correlated with 1837",0.143,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",38.56,25186,11149,12941,0,11061,10566,12023,0,0,0,7540,16431,24473,2347392,1044373,795391,0,4030,21694,0,10342,10546,150532,16710,36610,22884,16347,14575,"F1458_mz181.0862_rt1",16425.3333333333,2347392,142.904259420849,TRUE,19,2,0,"Fungal out-associated detection","RT >= 1 min","MS/MS available","Unknown"
1473,0.399,181.98851,"Unknown","[M+H]+","ion correlated with 470; ion correlated with 275; ion correlated with 2692",0.25,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",180.19,157027,0,0,0,71158,70354,59291,6900,5954,9317,0,0,0,2469738,1778780,1647772,0,0,0,0,0,0,965056,727710,768517,94724,122735,41151,"F1473_mz181.9885_rt0.4",52342.3333333333,2469738,47.1834490224798,TRUE,15,0,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1495,0.947,183.06548,"Unknown","[M+H]+","ion correlated with 1017; ion correlated with 3170; ion correlated with 1429; ion correlated with 4088; ion correlated with 4123; ion correlated with 3955; ion correlated with 1458; ion correlated with 792",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",38.67,15098,5873,6464,0,6842,6707,10744,0,14968,0,13288,40066,32602,380393,216346,127540,0,0,8341,12131,11142,14592,26283,12677,0,7628,8488,3340,"F1495_mz183.0655_rt0.95",9145,380393,41.591296741745,TRUE,19,3,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
1512,0.447,184.96994,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",16.94,7107,6228,2323,0,191187,236822,191742,0,26823,39866,26128,10192,10614,148564,153632,100949,10036,0,0,0,19003,0,11024,0,10805,128665,100022,202042,"F1512_mz184.9699_rt0.45",5219.33333333333,236822,45.3654939020497,TRUE,18,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1527,0.917,186.11282,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",23.12,22337,6748,10324,0,9603,3152,8278,0,61293,37252,51401,97920,90009,133920,68761,56801,0,0,0,0,0,60285,42591,15923,71427,7188,10218,4118,"F1527_mz186.1128_rt0.92",13136.3333333333,133920,10.1939257079062,TRUE,18,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1570,2.077,189.12766,"Unknown","[M+H]+","ion correlated with 2751; ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1629; ion correlated with 1658; ion correlated with 2022; ion correlated with 2911; ion correlated with 420; ion correlated with 628; ion correlated with 995; ion correlated with 1351; ion correlated with 1694; ion correlated with 1719; ion correlated with 1894; ion correlated with 2318; ion correlated with 2447; ion correlated with 2950; ion correlated with 4946; ion correlated with 596; ion correlated with 1191; ion correlated with 2158; ion correlated with 2500; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1167; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5039; ion correlated with 2347; ion correlated with 4118; ion correlated with 3777; ion correlated with 3979; ion correlated with 3997",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.22,0,0,0,0,0,0,1644,2617,0,2054,0,0,0,432437,274285,345792,0,0,0,0,0,0,0,0,0,0,0,0,"F1570_mz189.1277_rt2.08",0,432437,432438,TRUE,6,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1585,0.934,190.1441,"Unknown","[M+H]+","similar chromatogram in higher mz_3580; similar chromatogram in higher mz_3753",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",63.28,10053,4057,4083,0,3579,4287,0,0,12912,11930,44610,113755,127354,296054,140539,189411,0,0,16184,0,0,0,20936,0,31585,3491,7457,4139,"F1585_mz190.1441_rt0.93",6064.33333333333,296054,48.8110024181139,TRUE,16,0,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1589,0.44,191.03917,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",13.19,0,0,0,0,0,0,0,44083,45101,55549,94523,124013,102422,111119,54023,15043,43000,33792,69398,0,0,58431,126727,144812,149782,3128,0,0,"F1589_mz191.0392_rt0.44",0,149782,149783,TRUE,17,1,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1619,0.693,193.07088,"Unknown","[M+H]+","ion correlated with 697; ion correlated with 695; ion correlated with 2232",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",40.91,4559,2419,2586,0,0,2897,0,0,37722,26095,0,0,0,2175730,1693927,2994488,0,0,0,0,0,0,51185,0,62724,0,0,0,"F1619_mz193.0709_rt0.69",3188,2994488,939.005644402634,TRUE,8,0,2,"Fungal control-associated detection","Early RT","MS/MS available","Unknown"
1629,2.074,193.12267,"Unknown","[M+H]+","ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1658; ion correlated with 420; ion correlated with 628; ion correlated with 995; ion correlated with 1570; ion correlated with 1694; ion correlated with 1719; ion correlated with 2318; ion correlated with 2447; ion correlated with 2950; ion correlated with 4946; ion correlated with 596; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5004; ion correlated with 5039; ion correlated with 4118; ion correlated with 3777; ion correlated with 3979; similar chromatogram in higher mz_3979",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",10.38,0,3207,3212,0,3140,375,5378,0,1970,2115,2276,0,0,621203,359303,449424,1940,4216,1679,0,0,0,5670,4267,0,3159,1789,0,"F1629_mz193.1227_rt2.07",2139.66666666667,621203,290.191840548116,TRUE,16,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1654,0.992,195.06549,"Unknown","[M+H]+","ion correlated with 1904; ion correlated with 1114; ion correlated with 3191; ion correlated with 1405; ion correlated with 3171; ion correlated with 2793; ion correlated with 3608; ion correlated with 1217; ion correlated with 4207; ion correlated with 3309; ion correlated with 4658",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",104.54,5579,11603,2159,0,13915,9498,8548,10904,18470,0,18155,33177,20654,2052274,1354849,1790492,10300,0,7289,0,0,23043,0,0,0,15569,9520,10824,"F1654_mz195.0655_rt0.99",6447,2052274,318.280862282878,TRUE,17,1,2,"Fungal control-associated detection","Early RT","MS/MS available","Unknown"
1658,2.074,195.10199,"Unknown","[M+H]+","ion correlated with 2751; ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1629; ion correlated with 420; ion correlated with 628; ion correlated with 995; ion correlated with 1570; ion correlated with 1694; ion correlated with 1719; ion correlated with 2318; ion correlated with 2447; ion correlated with 2950; ion correlated with 4946; ion correlated with 596; ion correlated with 1191; ion correlated with 2158; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5039; ion correlated with 2347; ion correlated with 4118; ion correlated with 3777; ion correlated with 3979; ion correlated with 3997",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",22.67,4717,3195,0,0,0,1927,0,2554,3022,0,2322,0,2100,477733,314005,352370,2236,0,2963,0,0,2481,3377,5533,2272,1778,0,3539,"F1658_mz195.102_rt2.07",2637.33333333333,477733,181.07416298168,TRUE,16,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1687,1.012,197.0811,"Unknown","[M+H]+","ion correlated with 4687; similar chromatogram in higher mz_2036",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",112.9,31453,22829,17740,0,20088,18838,19650,11237,0,0,5033,40134,32385,790496,387839,1748402,10501,6905,2722,18860,0,12321,23337,3952,24348,20362,18384,20968,"F1687_mz197.0811_rt1.01",24007.3333333333,1748402,72.8248385977091,TRUE,21,2,1,"Fungal out-associated detection","RT >= 1 min","MS/MS available","Unknown"
1693,3.544,197.13268,"Unknown","[M+H]+","ion correlated with 1041; ion correlated with 2014; ion correlated with 2157; ion correlated with 376; ion correlated with 741; ion correlated with 1141; ion correlated with 1166; ion correlated with 1521; ion correlated with 1546; ion correlated with 1893; ion correlated with 1991; ion correlated with 2293; ion correlated with 2563; ion correlated with 3959; ion correlated with 956; ion correlated with 4251; ion correlated with 397; ion correlated with 597; ion correlated with 1019; ion correlated with 1349; ion correlated with 1752; ion correlated with 2317; ion correlated with 3098; ion correlated with 3118; ion correlated with 3906; ion correlated with 5038; ion correlated with 5047; ion correlated with 4092; ion correlated with 4188; ion correlated with 3942; ion correlated with 4987; ion correlated with 3963; found in higher mz's MsMs_3318; found in higher mz's MsMs_2474; found in higher mz's MsMs_2448; found in higher mz's MsMs_3083; found in higher mz's MsMs_3504",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",12.33,1597,1762,0,0,0,0,0,2459,0,2180,0,1810,3326,67265,62879,113048,2720,0,0,0,1766,0,0,0,1714,0,0,1850,"F1693_mz197.1327_rt3.54",1119.66666666667,113048,100.876561570494,TRUE,11,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1730,0.908,200.12842,"Unknown","[M+H]+","ion correlated with 842; ion correlated with 1363; ion correlated with 521; ion correlated with 4880; ion correlated with 278; ion correlated with 1904; ion correlated with 1114; ion correlated with 3191",0.179,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",128.33,6659,3620,2144,0,4194,6300,2196,0,32185,0,9846,7669,17257,1132527,977761,1214735,0,0,0,18244,16117,37957,61961,205614,272549,3937,7415,3355,"F1730_mz200.1284_rt0.91",4141,1214735,293.272815065186,TRUE,19,3,1,"Fungal out-associated detection","Early RT","MS/MS available","Unknown"
1816,3.929,205.1953,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5.24,0,0,0,0,0,0,0,0,0,0,91439,15489,12889,122618,73543,75480,10121,610,5128,3251,2336,2511,17720,10414,3975,0,0,0,"F1816_mz205.1953_rt3.93",0,122618,122619,TRUE,15,3,0,"Fungal out-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1821,0.991,206.04535,"Unknown","[M+H]+","found in higher mz's MsMs_3243",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",49.07,0,0,0,0,0,0,0,62229,14710,9852,80644,170871,195621,216444,234286,223381,6478,0,0,0,0,0,0,35299,13357,0,0,0,"F1821_mz206.0454_rt0.99",0,234286,234287,TRUE,12,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1822,0.457,206.07124,"Unknown","[M+2H]2+","ion correlated with 3384; ion correlated with 1860; ion correlated with 2989; ion correlated with 2200; ion correlated with 2220; ion correlated with 1711; ion correlated with 245; ion correlated with 851; ion correlated with 2266; ion correlated with 1323; ion correlated with 3203; ion correlated with 2575; ion correlated with 2488; ion correlated with 2556",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",341.5,0,8848,10138,0,15289,13124,13107,68718,0,0,128114,47898,0,1451352,1298264,1518563,0,0,0,49819,0,36422,67626,15534,16402,13349,6126,6668,"F1822_mz206.0712_rt0.46",6328.66666666667,1518563,239.912159671389,TRUE,17,2,1,"Fungal out-associated detection","Very early RT","No MS/MS assignment","Unknown"
1833,5.743,207.10181,"Unknown","[M+H]+","ion correlated with 3933; ion correlated with 4561; ion correlated with 4383; ion correlated with 4475; ion correlated with 4295; ion correlated with 4377",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.43,0,0,0,0,1327,0,0,0,1408,2014,0,0,0,198886,51893,167548,0,0,0,0,0,0,45038,10706,13318,0,0,0,"F1833_mz207.1018_rt5.74",0,198886,198887,TRUE,9,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1893,3.544,211.14825,"Unknown","[M+H]+","ion correlated with 1041; ion correlated with 779; ion correlated with 2014; ion correlated with 2157; ion correlated with 3115; ion correlated with 3702; ion correlated with 376; ion correlated with 741; ion correlated with 1141; ion correlated with 1166; ion correlated with 1379; ion correlated with 1521; ion correlated with 1546; ion correlated with 1693; ion correlated with 1991; ion correlated with 2293; ion correlated with 2563; ion correlated with 3959; ion correlated with 3318; ion correlated with 3338; ion correlated with 956; ion correlated with 397; ion correlated with 597; ion correlated with 625; ion correlated with 1019; ion correlated with 1190; ion correlated with 1257; ion correlated with 1349; ion correlated with 1630; ion correlated with 1752; ion correlated with 2317; ion correlated with 2448; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3098; ion correlated with 3118; ion correlated with 3504; ion correlated with 3745; ion correlated with 5005; ion correlated with 5013; ion correlated with 5038; ion correlated with 5047; ion correlated with 4092; ion correlated with 3515; ion correlated with 4188; ion correlated with 3942; ion correlated with 4987; found in higher mz's MsMs_2474; found in higher mz's MsMs_3083; found in higher mz's MsMs_3504",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",33.74,0,0,1328,0,0,0,0,2678,2639,2064,4255,2726,1574,78041,80001,195171,0,0,0,0,0,1809,0,0,0,0,0,0,"F1893_mz211.1482_rt3.54",442.666666666667,195171,439.906836964688,TRUE,10,1,3,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1901,0.477,212.11314,"Unknown","[M+H]+","ion correlated with 1657; ion correlated with 1621; ion correlated with 1879; ion correlated with 1942",0.321,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",705.28,0,1127,0,0,4253,0,0,176822,0,0,92405,0,0,8000460,6044048,6230238,537982,322084,231974,239299,55955,205470,2916016,1768114,1648233,9247,6443,0,"F1901_mz212.1131_rt0.48",375.666666666667,8000460,21240.1619469027,TRUE,17,3,1,"Fungal out-associated detection","Very early RT","MS/MS available","Unknown"
1910,0.966,213.07605,"Unknown","[M+H]+","similar chromatogram in higher mz_4414; found in higher mz's MsMs_4414",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",54.87,0,10254,5922,0,7077,8290,8098,15935,0,0,9770,14845,8954,238722,148619,459426,248254,242554,214916,120307,30935,24828,0,1989,9623,7509,10430,5016,"F1910_mz213.0761_rt0.97",5392,459426,85.1895049137771,TRUE,21,3,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
1926,0.463,214.05939,"Unknown","[M+H]+","ion correlated with 3508; ion correlated with 1822; ion correlated with 694; ion correlated with 2556",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",95.11,0,2607,1936,0,13475,10018,8472,34558,41163,0,27372,0,0,590859,799342,830826,0,0,0,0,137999,0,29592,132898,12484,8448,13571,12974,"F1926_mz214.0594_rt0.46",1514.33333333333,830826,548.280026396832,TRUE,16,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2021,1.207,219.17487,"Unknown","[M+H]+","ion correlated with 2799; ion correlated with 2619; ion correlated with 2102; ion correlated with 1003; ion correlated with 1754; ion correlated with 1272; ion correlated with 1996; similar chromatogram in higher mz_4583",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",96.12,0,0,1736,0,2034,1494,0,2381,5408,0,202140,480596,487272,54788,5366,10225,0,3208,0,0,0,4884,0,0,0,0,2929,1913,"F2021_mz219.1749_rt1.21",578.666666666667,487272,840.608970672801,TRUE,14,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2057,0.438,222.98842,"Unknown","[M+H]+","ion correlated with 2461",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",149.3,0,0,0,0,17523,15200,0,37796,0,30113,15810,12129,0,2264752,706166,1170810,0,0,0,0,28905,0,256362,355796,537055,52607,0,68221,"F2057_mz222.9884_rt0.44",0,2264752,2264753,TRUE,15,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2075,0.845,223.94382,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",38.45,5552,0,0,0,0,0,0,0,0,0,9454,35398,9030,89357,77202,30294,125517,90201,91136,43731,24158,0,342817,224081,222040,0,0,0,"F2075_mz223.9438_rt0.84",1850.66666666667,342817,185.140234023402,TRUE,14,2,0,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2076,0.679,223.944,"Unknown","[M+H]+","ion correlated with 2921",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",26.92,11769,0,0,0,0,2322,0,0,0,0,0,33836,45554,0,32871,28172,119054,120688,108947,87998,27338,58498,257409,285210,237661,0,0,0,"F2076_mz223.944_rt0.68",3923,285210,72.6837410805301,TRUE,14,3,0,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2094,1.068,225.14903,"Unknown","[M+H]+","ion correlated with 3937; ion correlated with 4207; ion correlated with 3309; ion correlated with 4550; ion correlated with 4658; ion correlated with 4759; ion correlated with 4694; ion correlated with 4152; ion correlated with 4052; ion correlated with 1020; ion correlated with 1837; ion correlated with 4035; ion correlated with 2128; ion correlated with 799; ion correlated with 4338; ion correlated with 4486; ion correlated with 2012; ion correlated with 3463; ion correlated with 1764; ion correlated with 3971",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",94.61,5121,8172,12416,0,2310,7318,4701,4838,0,11983,11857,10392,6030,682164,305509,538341,1727,0,4960,0,0,8398,15953,5094,40822,7024,13985,7787,"F2094_mz225.149_rt1.07",8569.66666666667,682164,79.5929915992533,TRUE,20,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2111,0.523,227.00693,"Unknown","[M+H]+",NA,0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",29.2,0,0,0,0,0,0,0,0,50232,0,54805,114882,63815,268809,367755,268483,103588,70369,58820,52481,44285,0,343864,377651,437349,0,0,0,"F2111_mz227.0069_rt0.52",0,437349,437350,TRUE,15,2,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2128,1.073,227.16451,"Unknown","[M+H]+","ion correlated with 3937; ion correlated with 4037; ion correlated with 4247; ion correlated with 4207; ion correlated with 3309; ion correlated with 4550; ion correlated with 4658; ion correlated with 4668; ion correlated with 4694; ion correlated with 4152; ion correlated with 4052; ion correlated with 1020; ion correlated with 3741; ion correlated with 4035; ion correlated with 2094; ion correlated with 4486; ion correlated with 3491; ion correlated with 1040; ion correlated with 3638; ion correlated with 4167; ion correlated with 4019; ion correlated with 1747; ion correlated with 1764; ion correlated with 3971; ion correlated with 4724; ion correlated with 3194; ion correlated with 4640; ion correlated with 4223; similar chromatogram in higher mz_3699",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",56.27,18861,3242,4135,0,2427,6720,7338,0,0,0,1453,0,5022,476344,291494,441971,6366,2330,0,0,2404,3969,0,3076,13794,0,3748,7278,"F2128_mz227.1645_rt1.07",8746,476344,54.4580999199726,TRUE,16,2,0,"Fungal out-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2137,2.077,228.11488,"Unknown","[M+H]+","ion correlated with 2751; ion correlated with 2502; ion correlated with 395; ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1497; ion correlated with 1658; ion correlated with 2022; ion correlated with 797; ion correlated with 1838; ion correlated with 2911; ion correlated with 1351; ion correlated with 1570; ion correlated with 1694; ion correlated with 1719; ion correlated with 1894; ion correlated with 596; ion correlated with 1191; ion correlated with 2158; ion correlated with 532; ion correlated with 2500; ion correlated with 3522; ion correlated with 3926; ion correlated with 4888; ion correlated with 2562; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1167; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 2347; ion correlated with 3777; ion correlated with 3997",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",23.88,0,0,0,0,1705,0,0,48327,0,1125,2086,0,0,202471,155925,227824,0,0,0,0,0,2114,3989,0,0,0,0,0,"F2137_mz228.1149_rt2.08",0,227824,227825,TRUE,9,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2158,2.077,229.15904,"Unknown","[M+H]+","ion correlated with 2751; ion correlated with 395; ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1497; ion correlated with 1629; ion correlated with 1658; ion correlated with 2022; ion correlated with 797; ion correlated with 1838; ion correlated with 2911; ion correlated with 628; ion correlated with 1351; ion correlated with 1570; ion correlated with 1694; ion correlated with 1719; ion correlated with 1894; ion correlated with 2137; ion correlated with 2318; ion correlated with 2447; ion correlated with 4946; ion correlated with 596; ion correlated with 1191; ion correlated with 4919; ion correlated with 2500; ion correlated with 3522; ion correlated with 2562; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1167; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 3941; ion correlated with 5039; ion correlated with 2347; ion correlated with 4118; ion correlated with 3777; ion correlated with 3979; ion correlated with 3997; ion correlated with 5027",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",22.57,2194,0,0,0,0,0,0,0,3521,4229,0,0,0,276626,209395,197771,0,2306,0,2009,0,0,0,0,0,0,0,1372,"F2158_mz229.159_rt2.08",731.333333333333,276626,377.733727810651,TRUE,8,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2174,0.734,230.99055,"Unknown","[M+H]+","ion correlated with 697; ion correlated with 1619; ion correlated with 2416; ion correlated with 1617; ion correlated with 847; ion correlated with 704; ion correlated with 522; ion correlated with 2081; ion correlated with 1574; ion correlated with 3475; ion correlated with 4612",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",394.43,9944,0,0,0,0,0,0,18391,38446,53851,0,0,0,881519,810358,1047417,0,0,0,0,0,55779,0,0,0,0,0,0,"F2174_mz230.9906_rt0.73",3314.66666666667,1047417,315.899668241681,TRUE,7,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2175,0.576,230.99063,"Unknown","[M+H]+","ion correlated with 1620; ion correlated with 1880; ion correlated with 1941",0.143,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1098.24,3019,0,0,0,0,0,0,46947,0,134969,0,0,0,3010546,3764377,3210344,0,0,0,0,33876,0,0,0,29186,0,0,0,"F2175_mz230.9906_rt0.58",1006.33333333333,3764377,3736.97352746525,TRUE,7,1,2,"Fungal control-associated detection","Early RT","MS/MS available","Unknown"
2201,0.62,233.04239,"Unknown","[M+H]+","ion correlated with 1902; ion correlated with 1506; ion correlated with 1401",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",372.59,62754,12213,9521,0,0,0,0,172491,47390,82415,41470,0,0,1170888,473608,948879,0,0,0,0,0,0,109306,44105,182890,0,0,0,"F2201_mz233.0424_rt0.62",28162.6666666667,1170888,41.5744517167509,TRUE,10,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2211,2.463,233.19032,"Unknown","[M+H]+","similar chromatogram in higher mz_3761",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",37.58,0,0,0,0,0,0,0,0,2516,1842,1927,0,1596,221419,0,0,0,0,0,0,0,0,21770,0,0,0,0,1490,"F2211_mz233.1903_rt2.46",0,221419,221420,TRUE,7,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
