"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","group1_n","group2_n","detection_category","RT_flag","MSMS_flag","annotation_flag"
2172,0.916,230.66069,"Unknown","[M+H]+","ion correlated with 4404",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3065.09,0,0,0,0,0,0,0,14162,153254,151052,0,0,0,0,0,0,0,23377,10274,40862,69167,68588,0,0,0,0,0,0,"F2172_mz230.6607_rt0.92",0,153254,153255,TRUE,8,0,2,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2182,0.8,231.1454,"Unknown","[M+H]+","ion correlated with 2107; ion correlated with 3644; ion correlated with 2849; ion correlated with 3499; ion correlated with 5003; ion correlated with 3812",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",38.85,0,0,0,0,2210,0,0,209674,310655,252371,93227,0,0,0,0,0,3223,14057,0,99279,184682,239338,0,0,0,0,0,2408,"F2182_mz231.1454_rt0.8",0,310655,310656,TRUE,11,1,2,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2189,0.931,232.11809,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",45.17,5356,5853,0,0,4670,6296,2825,35114,0,46780,31473,110512,130970,205604,114670,112857,11879,0,0,12025,36737,0,0,8525,0,9423,3618,7273,"F2189_mz232.1181_rt0.93",3736.33333333333,205604,55.0138244737781,TRUE,18,3,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2196,1.019,232.64742,"Unknown","[M+H]+","ion correlated with 4302; ion correlated with 4390; ion correlated with 4449; ion correlated with 4607; ion correlated with 4083; ion correlated with 4113; ion correlated with 2308; ion correlated with 4382; ion correlated with 4581; ion correlated with 4508; ion correlated with 4428; ion correlated with 2404",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2370.82,0,0,0,0,0,0,0,98663,127672,115030,8836,0,0,0,0,0,12142,16735,18646,53542,92795,112921,0,0,0,0,0,0,"F2196_mz232.6474_rt1.02",0,127672,127673,TRUE,10,1,3,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2200,0.456,233.02718,"Unknown","[M+H]+","ion correlated with 2989; ion correlated with 1822; ion correlated with 2220; ion correlated with 2176; ion correlated with 851; ion correlated with 2266; ion correlated with 1323; ion correlated with 3203; ion correlated with 2488; ion correlated with 2771",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",35.52,5502,3300,10693,0,0,0,0,0,0,0,0,157461,141914,2329821,1559267,2313210,0,0,0,0,0,0,10946,31774,0,0,0,0,"F2200_mz233.0272_rt0.46",6498.33333333333,2329821,358.470920094369,TRUE,7,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
2202,0.478,233.04245,"Unknown","[M+H]+","ion correlated with 2176; ion correlated with 2231",0.429,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4855.21,52814,3300,10693,0,0,0,0,793319,440979,667833,334350,163191,177133,41454616,26271182,37714720,0,0,47252,80693,180081,249374,2117178,923572,1394570,0,0,0,"F2202_mz233.0425_rt0.48",22269,41454616,1861.45563538392,TRUE,16,3,1,"Fungi old-associated detection","Very early RT","MS/MS available","Unknown"
2211,2.463,233.19032,"Unknown","[M+H]+","similar chromatogram in higher mz_3761",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",37.58,0,0,0,0,0,0,0,0,2516,1842,1927,0,1596,221419,0,0,0,0,0,0,0,0,21770,0,0,0,0,1490,"F2211_mz233.1903_rt2.46",0,221419,221420,TRUE,7,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2212,2.309,233.19044,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.97,0,0,0,0,0,0,0,105586,111636,118068,48421,0,0,39608,23550,20482,23455,27746,18594,53515,76916,85541,0,0,0,0,0,0,"F2212_mz233.1904_rt2.31",0,118068,118069,TRUE,13,1,3,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2218,0.403,234.1452,"Unknown","[M+H]+","ion correlated with 1801; ion correlated with 3769; ion correlated with 1045",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",84.36,0,0,0,0,0,0,0,375053,484504,520336,136889,0,0,0,0,0,71251,113268,75529,245519,251752,307475,0,0,0,0,0,0,"F2218_mz234.1452_rt0.4",0,520336,520337,TRUE,10,1,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
2228,1.013,235.67072,"Unknown","[M+H]+","ion correlated with 4397; ion correlated with 4036; ion correlated with 3721; ion correlated with 4302; ion correlated with 2515; ion correlated with 4238; ion correlated with 2432; ion correlated with 3269; ion correlated with 1960; ion correlated with 2639; ion correlated with 4125; ion correlated with 3155; ion correlated with 4150; ion correlated with 4138; ion correlated with 1750; ion correlated with 4178; ion correlated with 3776; ion correlated with 3453; ion correlated with 3174; ion correlated with 3629; ion correlated with 4585; ion correlated with 3921",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4829.04,0,0,0,0,0,1821,0,197783,337570,307718,63016,0,0,0,0,0,30185,65550,34041,143357,215222,247062,0,0,0,0,0,0,"F2228_mz235.6707_rt1.01",0,337570,337571,TRUE,11,1,3,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2231,0.521,236.1049,"Unknown","[M+H]+","ion correlated with 2176; ion correlated with 2202",0.214,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",7038.67,163971,33108,35810,0,1416054,1551399,1435407,246959,153510,60028,278649,26597,0,42394868,24674878,40880700,0,0,0,0,51790,38954,1531506,1880924,580986,506056,506232,826514,"F2231_mz236.1049_rt0.52",77629.6666666667,42394868,546.109814849802,TRUE,19,2,0,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
2241,0.405,237.07001,"Unknown","[M+H]+","ion correlated with 2737; ion correlated with 3590; ion correlated with 2967; ion correlated with 1965",0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",65.62,0,0,0,0,0,0,0,179790,210748,247165,125965,0,0,9039,0,0,96032,133869,136297,185385,219861,189167,0,0,0,0,0,0,"F2241_mz237.07_rt0.41",0,247165,247166,TRUE,11,1,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
2257,1.828,238.14426,"Unknown","[M+H]+",NA,0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",35.76,0,0,0,0,0,0,0,0,0,2847,32858,257620,241880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F2257_mz238.1443_rt1.83",0,257620,257621,TRUE,4,3,0,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
2265,0.778,239.11275,"Unknown","[M+H]+","ion correlated with 2487; ion correlated with 2555; ion correlated with 2770",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",699.83,0,0,0,0,0,0,0,69278,45108,37142,92725,31010,96767,10059088,5588762,7069037,0,0,0,14696,42652,66622,14210,0,0,0,0,0,"F2265_mz239.1128_rt0.78",0,10059088,10059089,TRUE,13,3,0,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
2286,0.538,241.07494,"Unknown","[M+H]+","ion correlated with 5147",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",62.92,0,1306,7190,0,0,0,0,279901,288393,155215,73427,0,0,0,0,0,0,57961,119777,257258,282347,241910,0,0,0,0,0,0,"F2286_mz241.0749_rt0.54",2832,288393,101.798093893399,TRUE,9,1,2,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2303,0.484,242.103,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",79.22,0,0,0,0,3044,0,0,173163,111016,0,74372,239705,216821,36138,0,0,0,0,0,0,0,56507,0,0,0,0,0,3155,"F2303_mz242.103_rt0.48",0,239705,239706,TRUE,9,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
2309,0.428,242.86566,"Unknown","[M+H]+","ion correlated with 1143",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",102.57,0,0,0,0,37242,17624,9233,8900,11476,0,16226,8526,13605,21659,18653,56080,0,0,0,0,0,10288,0,0,0,182376,222694,88649,"F2309_mz242.8657_rt0.43",0,222694,222695,TRUE,15,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
2319,0.928,243.65588,"Unknown","[M+H]+","ion correlated with 4846; ion correlated with 3912; ion correlated with 1973; ion correlated with 2880; ion correlated with 4393; ion correlated with 4302; ion correlated with 4322; ion correlated with 4607; ion correlated with 4083; ion correlated with 4113",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2796.21,0,0,2615,0,2840,0,0,132410,175750,102464,45805,0,0,0,0,0,31239,50904,9258,86968,130180,120901,0,0,0,0,0,4014,"F2319_mz243.6559_rt0.93",871.666666666667,175750,201.395339954163,TRUE,12,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2339,1.028,245.05965,"Unknown","[M+H]+",NA,0.321,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.69,0,0,0,0,0,0,0,214362,154506,140418,55609,0,0,0,0,0,111374,167863,94427,239322,297275,270266,0,0,146616,0,0,0,"F2339_mz245.0597_rt1.03",0,297275,297276,TRUE,11,1,3,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2342,1.059,245.08122,"Unknown","[M+H]+","ion correlated with 4297; ion correlated with 3181; ion correlated with 4172",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",31.62,0,0,0,0,0,2164,0,0,9314,11230,12543,0,9846,25668,17662,10322,0,0,0,6364,9108,14171,113581,164283,129097,0,1051,1830,"F2342_mz245.0812_rt1.06",0,164283,164284,TRUE,16,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2349,0.919,245.16125,"Unknown","[M+H]+","ion correlated with 3552; ion correlated with 4791; ion correlated with 712; ion correlated with 4853; ion correlated with 3473; ion correlated with 4524; ion correlated with 3798; ion correlated with 2727; ion correlated with 4054; ion correlated with 601; ion correlated with 3616; ion correlated with 1545; ion correlated with 3614; ion correlated with 3312; ion correlated with 647; ion correlated with 3025; ion correlated with 3806; ion correlated with 3628; ion correlated with 2688; ion correlated with 95; ion correlated with 3480; ion correlated with 3778; ion correlated with 3900; ion correlated with 3785; ion correlated with 2332; ion correlated with 916; ion correlated with 3465; ion correlated with 3594; ion correlated with 3294",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",122.46,0,0,0,0,0,0,0,561401,616817,580043,121757,0,0,0,0,0,170107,204075,178398,411313,514413,468801,0,0,0,0,0,0,"F2349_mz245.1612_rt0.92",0,616817,616818,TRUE,10,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2350,0.437,245.181,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",94.88,0,0,0,0,0,0,0,46512,124671,76503,202522,379952,195696,232175,52946,177879,0,0,0,17414,56080,32705,0,0,0,0,0,0,"F2350_mz245.181_rt0.44",0,379952,379953,TRUE,12,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
2356,0.446,246.09523,"Unknown","[M+H]+","ion correlated with 2537; ion correlated with 2759; ion correlated with 3180; ion correlated with 3492; ion correlated with 3306; ion correlated with 3497; ion correlated with 3330; ion correlated with 4560; ion correlated with 2924; ion correlated with 2980",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",177.43,0,0,0,0,0,0,0,210945,30090,22218,120895,420089,457142,0,0,0,0,25454,0,75792,0,47285,0,0,0,0,0,0,"F2356_mz246.0952_rt0.45",0,457142,457143,TRUE,9,3,1,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
2357,0.679,246.13383,"Unknown","[M+H]+","ion correlated with 3059",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.22,0,4973,3749,0,0,0,0,222464,50983,33358,126074,230607,184198,34971,0,0,0,0,0,0,0,61291,0,0,0,0,0,3845,"F2357_mz246.1338_rt0.68",2907.33333333333,230607,79.2921489971347,TRUE,9,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2363,0.677,246.18155,"Unknown","[M+H]+","ion correlated with 1050; ion correlated with 2321; ion correlated with 1679; ion correlated with 458; ion correlated with 2543; ion correlated with 817; ion correlated with 2371; ion correlated with 2730; ion correlated with 518",0.321,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",967.04,0,0,0,0,0,0,0,3616035,5367139,4653709,1121264,0,0,0,0,0,584346,986294,614022,1883794,3037477,3450335,0,0,0,0,0,0,"F2363_mz246.1815_rt0.68",0,5367139,5367140,TRUE,10,1,3,"Fungal in-associated detection","Early RT","MS/MS available","Unknown"
2366,0.454,247.02161,"Unknown","[M+H]+","ion correlated with 3029; ion correlated with 538; ion correlated with 2384; ion correlated with 2405; ion correlated with 2798; ion correlated with 1072; ion correlated with 1323; ion correlated with 2354",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",60.24,0,0,2550,0,0,0,0,0,0,0,0,0,0,598205,486926,563821,6034,0,10119,0,0,0,117112,148467,281111,0,0,0,"F2366_mz247.0216_rt0.45",850,598205,702.944770857814,TRUE,8,0,2,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
2384,0.398,247.90416,"Unknown","[M+H]+","ion correlated with 2461; ion correlated with 2186; ion correlated with 3029; ion correlated with 538; ion correlated with 2405; ion correlated with 422; ion correlated with 3696; ion correlated with 2798; ion correlated with 2366",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",50.84,0,0,2461,0,0,27351,19607,20650,20290,23928,13136,0,0,497184,338236,333101,0,9142,10378,11196,12305,12116,168433,133395,109527,0,11928,56481,"F2384_mz247.9042_rt0.4",820.333333333333,497184,605.33887987013,TRUE,19,1,2,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
2391,0.895,248.1497,"Unknown","[M+H]+","ion correlated with 4305; ion correlated with 2513; ion correlated with 3690",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",102.91,0,8556,0,0,3991,3296,2761,523258,162799,95800,334755,874501,891766,0,0,0,0,0,0,26738,14630,33616,0,0,0,4061,0,3362,"F2391_mz248.1497_rt0.9",2852,891766,312.571678934455,TRUE,14,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2393,0.421,248.20854,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2349.94,0,0,0,0,0,0,0,32189,74196,110232,57968,0,0,0,0,20921,82115,108918,133341,76643,74123,53108,0,0,0,0,0,0,"F2393_mz248.2085_rt0.42",0,133341,133342,TRUE,11,1,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
2395,0.424,248.88235,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",79.33,0,0,0,0,14803,5238,0,79104,66972,72588,131078,105952,99296,0,0,0,0,0,0,0,22898,26932,0,0,0,151799,170978,57527,"F2395_mz248.8824_rt0.42",0,170978,170979,TRUE,13,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
2401,1.884,249.14879,"Unknown","[M+H]+","ion correlated with 3871; ion correlated with 3693; ion correlated with 4050; ion correlated with 2581; ion correlated with 3494; ion correlated with 3909; ion correlated with 3995; ion correlated with 3283",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",24.42,0,1926,0,0,1635,0,1753,1998,0,0,0,1642,3366,434520,250108,343096,2674,0,0,0,0,0,614,0,9443,2375,5680,0,"F2401_mz249.1488_rt1.88",642,434520,675.771384136859,TRUE,13,2,1,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
2408,0.933,250.07147,"Unknown","[M+H]+","ion correlated with 3677; ion correlated with 2646; ion correlated with 4751",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",75.04,0,0,0,0,0,0,0,0,0,0,12137,100508,161011,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F2408_mz250.0715_rt0.93",0,161011,161012,TRUE,4,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2433,1.081,251.95226,"Unknown","[M+H]+","ion correlated with 2985; ion correlated with 3479; ion correlated with 3776; ion correlated with 3453; ion correlated with 3174; ion correlated with 2526; ion correlated with 3921; ion correlated with 4127; ion correlated with 3603; ion correlated with 3759; ion correlated with 2671",0.25,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",227.05,0,0,0,0,0,0,0,321789,375805,426650,83391,0,0,0,0,0,91531,128447,88129,226789,300139,301222,0,0,0,0,0,1589,"F2433_mz251.9523_rt1.08",0,426650,426651,TRUE,11,1,3,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2438,0.926,252.64685,"Unknown","[M+H]+","ion correlated with 2916",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2676.65,0,0,0,0,0,0,0,66499,133832,53630,40915,0,0,0,0,0,10690,14966,0,16800,38888,52417,0,0,0,0,0,0,"F2438_mz252.6468_rt0.93",0,133832,133833,TRUE,9,1,2,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2439,1.041,252.66298,"Unknown","[M+H]+","ion correlated with 4113; ion correlated with 4534; ion correlated with 2308; ion correlated with 4382; ion correlated with 4219; ion correlated with 4508; ion correlated with 4585",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2586.57,0,0,0,0,0,0,0,122944,106509,160709,44160,0,0,0,0,0,15706,46802,14928,61872,127152,92664,0,0,3822,0,0,0,"F2439_mz252.663_rt1.04",0,160709,160710,TRUE,11,1,3,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2442,0.414,253.02898,"Unknown","[M+H]+","ion correlated with 3508",0.357,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",442.25,0,0,0,0,0,0,0,145925,207702,168082,23414,0,0,615808,760232,607061,35534,121771,41180,104635,177282,152077,21507,46385,50422,0,0,0,"F2442_mz253.029_rt0.41",0,760232,760233,TRUE,16,1,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
2447,2.077,253.19539,"Unknown","[M+H]+","ion correlated with 742; ion correlated with 1018; ion correlated with 2318; ion correlated with 2950; ion correlated with 3503; ion correlated with 3746; ion correlated with 3907; ion correlated with 3941; ion correlated with 5012; ion correlated with 5039; ion correlated with 4118; ion correlated with 3851; ion correlated with 3979",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",189.43,0,1782,0,0,0,0,2098,0,0,0,0,0,0,1355302,967375,1271162,2194,2059,0,0,0,1900,1976,0,1836,0,0,0,"F2447_mz253.1954_rt2.08",594,1355302,2277.82016806723,TRUE,9,0,2,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2453,0.502,254.12352,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",161.95,0,14496,12993,0,3484,5976,8924,330019,39902,45736,157071,594814,583433,1046767,515073,871739,0,58588,0,148234,136323,162375,0,0,0,7181,5563,10249,"F2453_mz254.1235_rt0.5",9163,1046767,114.226102138804,TRUE,19,3,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2458,0.755,254.1619,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",80.62,12397,29126,33336,0,36836,32626,35758,4474,0,0,19006,0,0,0,26721,0,0,337830,152991,252175,38710,153492,0,30261,19050,39982,35154,35299,"F2458_mz254.1619_rt0.76",24953,337830,13.5381501963613,TRUE,16,1,2,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2459,4.882,254.24834,"Unknown","[M+H]+",NA,0.25,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",57.97,0,0,0,0,0,0,0,155858,77674,122270,103026,139023,667145,0,0,0,0,1313,0,0,270823,156607,3072,0,0,0,1303,0,"F2459_mz254.2483_rt4.88",0,667145,667146,TRUE,11,3,1,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
2463,0.606,255.09792,"Unknown","[M+H]+",NA,0.25,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",203.44,0,0,0,0,0,0,0,0,0,24722,777134,952371,615959,351703,149951,127054,0,0,0,0,28456,0,42767,0,110190,0,0,0,"F2463_mz255.0979_rt0.61",0,952371,952372,TRUE,10,3,0,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
2464,0.817,255.09798,"Unknown","[M+H]+","ion correlated with 889; ion correlated with 2115; ion correlated with 2621; ion correlated with 1201; ion correlated with 1286",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",82.81,0,0,0,0,0,0,0,156377,229637,182469,211356,87541,113307,0,0,0,0,0,0,33684,132832,133771,0,0,0,0,0,0,"F2464_mz255.098_rt0.82",0,229637,229638,TRUE,9,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2467,0.481,255.14568,"Unknown","[M+H]+","ion correlated with 2545",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",68.76,0,0,0,0,0,0,0,493229,419492,586035,35818,0,0,0,0,0,55725,51486,77242,311953,285365,321546,0,0,0,3691,0,0,"F2467_mz255.1457_rt0.48",0,586035,586036,TRUE,11,1,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
2468,0.648,255.14568,"Unknown","[M+H]+","ion correlated with 4902; ion correlated with 2644; ion correlated with 790; ion correlated with 4592",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",55.98,0,0,0,0,0,0,0,315201,538256,450984,184171,0,0,0,0,0,76808,92568,44886,285627,352812,420440,0,0,0,0,0,0,"F2468_mz255.1457_rt0.65",0,538256,538257,TRUE,10,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2485,0.683,256.10291,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",103.17,0,0,0,0,0,0,0,30387,0,76001,92061,18302,0,292979,110152,152835,0,0,0,0,0,51071,0,0,0,0,0,0,"F2485_mz256.1029_rt0.68",0,292979,292980,TRUE,8,2,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2487,0.778,256.13937,"Unknown","[M+H]+","ion correlated with 2265; ion correlated with 2555",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2448.65,0,0,0,0,0,0,0,443707,97974,67566,110186,80821,275087,15192987,8586263,10754434,0,46076,0,38499,187106,92027,0,0,0,0,4132,0,"F2487_mz256.1394_rt0.78",0,15192987,15192988,TRUE,14,3,1,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
2492,0.879,256.64542,"Unknown","[M+H]+","ion correlated with 4044; ion correlated with 90; ion correlated with 4735; ion correlated with 4137",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4013.35,0,0,0,0,0,0,0,170018,193528,204819,73135,0,0,0,0,0,12932,98951,24335,226700,202318,206622,0,0,0,0,0,0,"F2492_mz256.6454_rt0.88",0,226700,226701,TRUE,10,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
2495,1.173,257.04819,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",42.81,0,0,0,0,0,0,0,0,0,10229,176179,98334,116915,0,27395,0,0,0,0,0,3625,0,0,0,0,0,0,0,"F2495_mz257.0482_rt1.17",0,176179,176180,TRUE,6,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2508,0.91,258.08682,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",152,0,0,0,0,0,0,0,0,0,0,16808,209291,190419,246259,95694,301823,0,0,0,0,0,0,17316,19434,8389,0,0,0,"F2508_mz258.0868_rt0.91",0,301823,301824,TRUE,9,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
2515,0.965,258.66119,"Unknown","[M+H]+","ion correlated with 3931; ion correlated with 3912; ion correlated with 2237; ion correlated with 4194; ion correlated with 2328; ion correlated with 4243; ion correlated with 1841; ion correlated with 4137; ion correlated with 999; ion correlated with 3501; ion correlated with 4252; ion correlated with 845; ion correlated with 4397; ion correlated with 4036; ion correlated with 3721; ion correlated with 4302; ion correlated with 4467; ion correlated with 4238; ion correlated with 2432; ion correlated with 3269; ion correlated with 1960; ion correlated with 2639; ion correlated with 4125; ion correlated with 3155; ion correlated with 4150; ion correlated with 4138; ion correlated with 1750; ion correlated with 2228; ion correlated with 4178",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4574.89,0,0,0,0,0,0,0,222832,307381,245492,99074,0,0,0,0,0,18143,92844,20625,170246,178282,199559,0,8235,0,0,0,0,"F2515_mz258.6612_rt0.96",0,307381,307382,TRUE,11,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
