"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","group1_n","group2_n","detection_category","RT_flag","MSMS_flag","annotation_flag"
1553,0.874,188.05548,"Unknown","[M+H]+","ion correlated with 1017",0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",63.49,0,0,0,0,4220,0,0,0,0,0,32003,25293,45949,347411,160353,38009,0,0,0,0,0,0,52432,33772,0,2800,0,0,"F1553_mz188.0555_rt0.87",0,347411,347412,TRUE,10,3,0,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
1570,2.077,189.12766,"Unknown","[M+H]+","ion correlated with 2751; ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1629; ion correlated with 1658; ion correlated with 2022; ion correlated with 2911; ion correlated with 420; ion correlated with 628; ion correlated with 995; ion correlated with 1351; ion correlated with 1694; ion correlated with 1719; ion correlated with 1894; ion correlated with 2318; ion correlated with 2447; ion correlated with 2950; ion correlated with 4946; ion correlated with 596; ion correlated with 1191; ion correlated with 2158; ion correlated with 2500; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1167; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5039; ion correlated with 2347; ion correlated with 4118; ion correlated with 3777; ion correlated with 3979; ion correlated with 3997",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.22,0,0,0,0,0,0,1644,2617,0,2054,0,0,0,432437,274285,345792,0,0,0,0,0,0,0,0,0,0,0,0,"F1570_mz189.1277_rt2.08",0,432437,432438,TRUE,6,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1598,1.163,191.1432,"Unknown","[M+H]+","ion correlated with 4678; ion correlated with 3680; ion correlated with 3971; ion correlated with 4684; ion correlated with 4639; ion correlated with 4709; ion correlated with 1870; ion correlated with 4719; ion correlated with 798; ion correlated with 4952; ion correlated with 4743; ion correlated with 4792; ion correlated with 4871",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",54.55,0,2546,0,0,0,4129,1499,0,5636,0,0,3742,7984,1513572,795101,713939,0,0,0,0,10631,0,4740,0,0,2399,5303,1518,"F1598_mz191.1432_rt1.16",848.666666666667,1513572,1781.37269517458,TRUE,13,2,1,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
1617,0.73,193.03471,"Unknown","[M+H]+","ion correlated with 847; ion correlated with 704; ion correlated with 1371; ion correlated with 2174; ion correlated with 1938; similar chromatogram in higher mz_4268; similar chromatogram in higher mz_4370",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",32.34,6692,4786,2236,0,0,0,4741,209699,174816,245375,61808,0,0,736918,953961,1032344,0,17868,18658,138614,178995,143768,0,90389,22555,0,0,0,"F1617_mz193.0347_rt0.73",4571.33333333333,1032344,225.780782970037,TRUE,15,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1619,0.693,193.07088,"Unknown","[M+H]+","ion correlated with 697; ion correlated with 695; ion correlated with 2232",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",40.91,4559,2419,2586,0,0,2897,0,0,37722,26095,0,0,0,2175730,1693927,2994488,0,0,0,0,0,0,51185,0,62724,0,0,0,"F1619_mz193.0709_rt0.69",3188,2994488,939.005644402634,TRUE,8,0,2,"Fungal control-associated detection","Early RT","MS/MS available","Unknown"
1629,2.074,193.12267,"Unknown","[M+H]+","ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1658; ion correlated with 420; ion correlated with 628; ion correlated with 995; ion correlated with 1570; ion correlated with 1694; ion correlated with 1719; ion correlated with 2318; ion correlated with 2447; ion correlated with 2950; ion correlated with 4946; ion correlated with 596; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5004; ion correlated with 5039; ion correlated with 4118; ion correlated with 3777; ion correlated with 3979; similar chromatogram in higher mz_3979",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",10.38,0,3207,3212,0,3140,375,5378,0,1970,2115,2276,0,0,621203,359303,449424,1940,4216,1679,0,0,0,5670,4267,0,3159,1789,0,"F1629_mz193.1227_rt2.07",2139.66666666667,621203,290.191840548116,TRUE,16,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1630,3.547,193.12271,"Unknown","[M+H]+","ion correlated with 419; ion correlated with 779; ion correlated with 2157; ion correlated with 3115; ion correlated with 3702; ion correlated with 856; ion correlated with 3318; ion correlated with 3338; ion correlated with 397; ion correlated with 597; ion correlated with 625; ion correlated with 994; ion correlated with 1019; ion correlated with 1190; ion correlated with 1257; ion correlated with 1349; ion correlated with 1752; ion correlated with 2317; ion correlated with 2448; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3098; ion correlated with 3118; ion correlated with 3504; ion correlated with 3745; ion correlated with 3906; ion correlated with 5005; ion correlated with 5013; ion correlated with 5038; ion correlated with 5047; ion correlated with 3515",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",7.01,2028,3281,1918,0,2046,4553,3900,4073,2067,3064,0,0,0,206766,230359,592338,1905,854,2867,3105,1613,2539,2202,5007,3208,2749,2763,0,"F1630_mz193.1227_rt3.55",2409,592338,245.783817427386,TRUE,20,0,3,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1635,1.201,193.15891,"Unknown","[M+H]+","ion correlated with 4333; ion correlated with 2871; ion correlated with 3143; ion correlated with 4110; ion correlated with 4353; ion correlated with 4341; ion correlated with 4388; ion correlated with 2740; ion correlated with 4166; ion correlated with 4952; ion correlated with 3957; ion correlated with 3566; ion correlated with 4960; ion correlated with 4041; ion correlated with 3635; ion correlated with 4590; ion correlated with 4797; ion correlated with 4656; ion correlated with 4789; ion correlated with 4895; ion correlated with 4803; ion correlated with 4806; ion correlated with 3224; ion correlated with 4792; ion correlated with 4937; ion correlated with 1381; ion correlated with 4062; ion correlated with 4100; ion correlated with 4516; ion correlated with 2013; ion correlated with 3600; ion correlated with 4825; ion correlated with 4381; ion correlated with 4909; ion correlated with 1402; ion correlated with 4942; ion correlated with 2624; ion correlated with 4954; ion correlated with 3886; ion correlated with 3934; ion correlated with 3495; ion correlated with 3284; ion correlated with 4031",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4.63,3313,3729,392,0,3357,4418,3268,0,0,0,3235,0,3391,335436,169889,340143,0,0,0,0,0,0,0,0,4109,1821,8017,3423,"F1635_mz193.1589_rt1.2",2478,340143,137.21016538927,TRUE,12,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1642,0.492,194.0847,"Unknown","[M+H]+","ion correlated with 2763; ion correlated with 2207; ion correlated with 2545",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",52.6,5365,6471,1779,0,3504,0,0,563823,640222,729307,202634,0,0,37470,0,19511,172345,209370,156248,296594,535304,559641,0,0,0,0,0,4137,"F1642_mz194.0847_rt0.49",4538.33333333333,729307,160.664121016302,TRUE,14,1,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1652,0.855,194.64964,"Unknown","[M+H]+","ion correlated with 1859; ion correlated with 4054; ion correlated with 3651; ion correlated with 1858; similar chromatogram in higher mz_2601",0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",11883.27,0,0,0,0,0,0,0,804430,878553,1093764,270950,0,0,0,0,0,73020,125811,24715,300339,731486,547972,0,0,0,0,0,0,"F1652_mz194.6496_rt0.86",0,1093764,1093765,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1686,0.902,197.08087,"Unknown","[M+H]+","ion correlated with 4069; ion correlated with 4514; ion correlated with 3268; ion correlated with 3389; ion correlated with 3170; ion correlated with 2663; ion correlated with 1393; ion correlated with 3860; ion correlated with 2553; ion correlated with 2902; ion correlated with 2413; ion correlated with 4002",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.72,15818,9559,10294,0,10463,14315,13352,11911,0,0,0,7698,25626,343617,186889,248473,0,0,0,0,13020,0,0,0,15684,14184,15562,9713,"F1686_mz197.0809_rt0.9",11890.3333333333,343617,28.8965072601895,TRUE,14,2,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
1687,1.012,197.0811,"Unknown","[M+H]+","ion correlated with 4687; similar chromatogram in higher mz_2036",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",112.9,31453,22829,17740,0,20088,18838,19650,11237,0,0,5033,40134,32385,790496,387839,1748402,10501,6905,2722,18860,0,12321,23337,3952,24348,20362,18384,20968,"F1687_mz197.0811_rt1.01",24007.3333333333,1748402,72.8248385977091,TRUE,21,3,1,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
1700,0.693,198.09758,"Unknown","[M+H]+","ion correlated with 4471; ion correlated with 1187; ion correlated with 1441; ion correlated with 361",0.357,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",191.32,4584,38051,18983,0,13116,15079,11600,1729982,1721004,1786691,489576,0,0,272760,87988,424787,457130,837861,598297,1152498,1279941,1213210,104911,116094,174346,25864,14164,18902,"F1700_mz198.0976_rt0.69",20539.3333333333,1786691,86.9845669495789,TRUE,22,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1720,0.702,199.62325,"Unknown","[M+H]+","ion correlated with 4437; similar chromatogram in higher mz_4026; similar chromatogram in higher mz_4951",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1981.59,0,0,0,0,0,0,0,132444,98542,159958,16528,0,0,0,0,0,0,0,0,99043,94090,105645,0,18536,0,0,0,0,"F1720_mz199.6233_rt0.7",0,159958,159959,TRUE,8,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1730,0.908,200.12842,"Unknown","[M+H]+","ion correlated with 842; ion correlated with 1363; ion correlated with 521; ion correlated with 4880; ion correlated with 278; ion correlated with 1904; ion correlated with 1114; ion correlated with 3191",0.179,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",128.33,6659,3620,2144,0,4194,6300,2196,0,32185,0,9846,7669,17257,1132527,977761,1214735,0,0,0,18244,16117,37957,61961,205614,272549,3937,7415,3355,"F1730_mz200.1284_rt0.91",4141,1214735,293.272815065186,TRUE,19,3,1,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
1753,2.873,201.16409,"Unknown","[M+H]+","ion correlated with 3322; ion correlated with 3082; similar chromatogram in higher mz_3322; similar chromatogram in higher mz_2475; similar chromatogram in higher mz_3817",0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",35.63,0,0,0,0,0,0,0,0,0,0,0,2183,1643,456151,712658,92040,0,0,0,0,0,0,28814,4825,7429,0,0,0,"F1753_mz201.1641_rt2.87",0,712658,712659,TRUE,8,2,0,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
1754,1.207,201.1642,"Unknown","[M+H]+","ion correlated with 2799; ion correlated with 1939; ion correlated with 2619; ion correlated with 1003; ion correlated with 2021; ion correlated with 3568; ion correlated with 1272; ion correlated with 1996; ion correlated with 379",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",104.04,0,0,0,0,0,0,0,0,0,0,129608,390826,402350,23664,916,0,0,0,0,0,0,0,0,0,0,0,0,0,"F1754_mz201.1642_rt1.21",0,402350,402351,TRUE,5,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1755,0.897,201.63943,"Unknown","[M+H]+","ion correlated with 3931; ion correlated with 4243; ion correlated with 4137; ion correlated with 3501; ion correlated with 4252; ion correlated with 3443; ion correlated with 3595",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2433.46,0,0,0,0,0,0,0,243546,359878,319924,129063,0,0,0,0,0,31007,131879,36955,210303,345278,197877,0,0,0,0,0,0,"F1755_mz201.6394_rt0.9",0,359878,359879,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1756,0.833,201.64497,"Unknown","[M+H]+","ion correlated with 2304; ion correlated with 1652; ion correlated with 2072",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4842.37,0,0,0,0,0,0,0,387659,360306,548899,117715,0,0,0,0,0,31007,32959,25036,189582,362482,318458,0,0,0,0,0,0,"F1756_mz201.645_rt0.83",0,548899,548900,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1769,0.909,202.14404,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",101.43,23324,2426,5243,0,0,3951,3432,0,0,2874,5247,8722,7537,176635,119058,528663,0,0,0,0,0,53801,65874,83661,281797,0,4918,2782,"F1769_mz202.144_rt0.91",10331,528663,51.1676345334882,TRUE,15,3,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
1777,1.094,203.03772,"Unknown","[M+H]+","ion correlated with 4289; ion correlated with 2789; ion correlated with 1618; ion correlated with 1005; ion correlated with 1306; ion correlated with 3623",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",213.37,0,0,0,0,0,0,0,0,0,0,88039,278201,273465,0,0,0,0,2912,0,0,0,9773,0,0,0,0,0,0,"F1777_mz203.0377_rt1.09",0,278201,278202,TRUE,5,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1783,0.6,203.11397,"Unknown","[M+H]+",NA,0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",101.44,0,2048,0,0,0,0,0,441595,590353,399436,353806,0,0,115354,28492,0,130355,211995,133763,343278,428362,399042,0,0,0,0,2630,0,"F1783_mz203.114_rt0.6",682.666666666667,590353,863.511457825451,TRUE,13,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1788,0.559,203.15057,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.65,5020,0,0,0,0,0,0,178022,237244,173467,50308,0,0,244821,92933,118879,0,0,37340,97682,217912,160684,49632,0,0,0,0,0,"F1788_mz203.1506_rt0.56",1673.33333333333,244821,146.220585307585,TRUE,12,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1789,1.604,203.17984,"Unknown","[M+H]+","similar chromatogram in higher mz_2084",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",46.37,0,0,0,0,0,0,0,0,0,0,294227,223318,207603,6894,0,2477,0,0,0,0,0,0,0,0,0,0,0,0,"F1789_mz203.1798_rt1.6",0,294227,294228,TRUE,5,3,0,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
1790,0.398,203.2236,"Unknown","[M+H]+","ion correlated with 3811; ion correlated with 3665; ion correlated with 3054",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",37.51,0,7014,0,0,0,0,0,0,0,0,25086,138494,168716,0,0,0,8193,0,0,0,3968,0,0,0,0,0,0,0,"F1790_mz203.2236_rt0.4",2338,168716,72.1321077383497,TRUE,5,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
1792,0.821,204.06342,"Unknown","[M+H]+","ion correlated with 4520",0.25,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",50.72,0,0,0,0,0,0,0,270994,431953,499850,277493,0,0,0,0,0,119037,169808,109894,226819,368981,333099,0,0,0,0,0,0,"F1792_mz204.0634_rt0.82",0,499850,499851,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1801,0.408,204.13474,"Unknown","[M+H]+","ion correlated with 2218; ion correlated with 3769; ion correlated with 1639; ion correlated with 2763",0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",185.38,0,0,2072,0,0,0,0,489969,626971,709541,137680,0,0,0,0,0,108831,199800,140226,357550,426273,447405,0,0,0,0,0,0,"F1801_mz204.1347_rt0.41",690.666666666667,709541,1025.84385542169,TRUE,10,1,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1802,0.433,204.90947,"Unknown","[M+H]+","ion correlated with 371; ion correlated with 4024; ion correlated with 808; ion correlated with 1143; ion correlated with 2056; ion correlated with 1034; ion correlated with 1127; ion correlated with 327; ion correlated with 946; ion correlated with 574; ion correlated with 1503",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",67.37,0,0,0,0,44866,40301,33021,0,0,0,6844,9145,0,0,0,0,0,0,0,0,0,0,0,0,0,208413,203516,137924,"F1802_mz204.9095_rt0.43",0,208413,208414,TRUE,8,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
1816,3.929,205.1953,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5.24,0,0,0,0,0,0,0,0,0,0,91439,15489,12889,122618,73543,75480,10121,610,5128,3251,2336,2511,17720,10414,3975,0,0,0,"F1816_mz205.1953_rt3.93",0,122618,122619,TRUE,15,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1822,0.457,206.07124,"Unknown","[M+2H]2+","ion correlated with 3384; ion correlated with 1860; ion correlated with 2989; ion correlated with 2200; ion correlated with 2220; ion correlated with 1711; ion correlated with 245; ion correlated with 851; ion correlated with 2266; ion correlated with 1323; ion correlated with 3203; ion correlated with 2575; ion correlated with 2488; ion correlated with 2556",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",341.5,0,8848,10138,0,15289,13124,13107,68718,0,0,128114,47898,0,1451352,1298264,1518563,0,0,0,49819,0,36422,67626,15534,16402,13349,6126,6668,"F1822_mz206.0712_rt0.46",6328.66666666667,1518563,239.912159671389,TRUE,17,2,1,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
1829,0.438,207.01436,"Unknown","[M+H]+","ion correlated with 3663",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",76.69,0,10154,0,0,0,0,0,0,0,0,0,18267,7294,236109,102488,62886,0,0,0,0,0,0,302410,417268,424198,0,0,0,"F1829_mz207.0144_rt0.44",3384.66666666667,424198,125.292606084474,TRUE,8,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
1833,5.743,207.10181,"Unknown","[M+H]+","ion correlated with 3933; ion correlated with 4561; ion correlated with 4383; ion correlated with 4475; ion correlated with 4295; ion correlated with 4377",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.43,0,0,0,0,1327,0,0,0,1408,2014,0,0,0,198886,51893,167548,0,0,0,0,0,0,45038,10706,13318,0,0,0,"F1833_mz207.1018_rt5.74",0,198886,198887,TRUE,9,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1841,0.917,207.63969,"Unknown","[M+H]+","ion correlated with 2390; ion correlated with 3931; ion correlated with 4243; ion correlated with 999; ion correlated with 4467; ion correlated with 2515; ion correlated with 3269",0.25,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4771.75,0,0,0,0,0,0,0,164370,488565,245659,112579,0,0,0,0,0,0,58048,18952,176828,237745,244366,0,0,0,0,0,2266,"F1841_mz207.6397_rt0.92",0,488565,488566,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1856,0.782,208.18127,"Unknown","[M+H]+","ion correlated with 1548; ion correlated with 2182",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",38.1,0,0,0,0,0,0,0,114675,243863,214869,28213,0,0,0,0,0,0,10022,0,38259,144864,279551,0,0,0,0,0,0,"F1856_mz208.1813_rt0.78",0,279551,279552,TRUE,8,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1857,0.85,208.18127,"Unknown","[M+H]+","ion correlated with 4830; ion correlated with 3570",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",29.15,0,0,0,0,0,0,0,250867,243863,180655,33296,0,0,0,0,0,93704,143122,92304,239841,294679,260426,0,0,0,0,0,0,"F1857_mz208.1813_rt0.85",0,294679,294680,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1874,0.434,209.95694,"Unknown","[M+H]+",NA,0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",85.29,3423,6851,0,0,11467,6517,10128,175315,224370,206393,74512,0,0,430568,358993,298763,73211,91958,82030,92911,152911,177087,30813,10636,29170,25640,26572,7438,"F1874_mz209.9569_rt0.43",3424.66666666667,430568,125.689111608446,TRUE,22,1,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1880,0.597,210.0974,"Unknown","[M+H]+","ion correlated with 2175; ion correlated with 1620; ion correlated with 1941",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",386.04,0,8081,3989,0,5114,0,7865,0,43795,0,0,23343,40470,4794194,3686507,5691521,0,0,0,0,0,0,111247,96860,253795,18594,20772,1096,"F1880_mz210.0974_rt0.6",4023.33333333333,5691521,1414.27698169469,TRUE,14,2,1,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
1896,1.169,211.16957,"Unknown","[M+H]+","ion correlated with 986; ion correlated with 3305; ion correlated with 2871; ion correlated with 4726; ion correlated with 3816; ion correlated with 4516; ion correlated with 2872",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",120.82,20071,14227,11231,0,7945,6216,4780,1999,8040,7303,0,0,12001,560098,412240,1104522,0,0,0,8346,4650,2705,13840,6835,3558,7018,11948,8063,"F1896_mz211.1696_rt1.17",15176.3333333333,1104522,72.7745102345603,TRUE,19,1,3,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
1897,0.465,211.55269,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2008.25,0,0,0,0,0,0,0,0,0,0,156319,100225,194365,0,0,0,25528,51204,0,57954,0,0,45229,21332,21100,0,0,0,"F1897_mz211.5527_rt0.47",0,194365,194366,TRUE,9,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
1910,0.966,213.07605,"Unknown","[M+H]+","similar chromatogram in higher mz_4414; found in higher mz's MsMs_4414",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",54.87,0,10254,5922,0,7077,8290,8098,15935,0,0,9770,14845,8954,238722,148619,459426,248254,242554,214916,120307,30935,24828,0,1989,9623,7509,10430,5016,"F1910_mz213.0761_rt0.97",5392,459426,85.1895049137771,TRUE,21,3,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
1918,2.667,213.14876,"Unknown","[M+H]+","ion correlated with 3516; ion correlated with 2781; ion correlated with 3077",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",42.12,2374,2066,0,0,1554,0,0,0,2727,0,2637,0,1653,839179,529699,803020,7372,2595,0,0,0,0,3802,8448,10851,1884,1880,1354,"F1918_mz213.1488_rt2.67",1480,839179,566.630654962863,TRUE,15,2,1,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
1922,0.85,213.20761,"Unknown","[M+H]+","ion correlated with 2352",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2926.73,0,0,0,0,0,0,0,77199,65384,146337,0,0,0,0,0,0,0,0,0,0,24498,13712,0,0,0,2526,0,0,"F1922_mz213.2076_rt0.85",0,146337,146338,TRUE,6,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1926,0.463,214.05939,"Unknown","[M+H]+","ion correlated with 3508; ion correlated with 1822; ion correlated with 694; ion correlated with 2556",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",95.11,0,2607,1936,0,13475,10018,8472,34558,41163,0,27372,0,0,590859,799342,830826,0,0,0,0,137999,0,29592,132898,12484,8448,13571,12974,"F1926_mz214.0594_rt0.46",1514.33333333333,830826,548.280026396832,TRUE,16,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
1933,0.925,214.64719,"Unknown","[M+H]+","ion correlated with 4044; ion correlated with 90; ion correlated with 4735; ion correlated with 3912; ion correlated with 2237; ion correlated with 4146; ion correlated with 4194; ion correlated with 2590; ion correlated with 845; ion correlated with 2880; ion correlated with 4393; ion correlated with 4302; ion correlated with 2515; ion correlated with 4535; ion correlated with 4390; ion correlated with 4322; ion correlated with 2639; ion correlated with 4607; ion correlated with 4125; ion correlated with 4113; similar chromatogram in higher mz_2248; similar chromatogram in higher mz_3433",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1371.76,0,0,0,0,0,0,0,153494,163011,170674,47510,0,0,0,0,0,7214,61840,43361,110500,112313,188756,0,0,0,0,2460,0,"F1933_mz214.6472_rt0.92",0,188756,188757,TRUE,11,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
1938,0.736,215.01642,"Unknown","[M+H]+",NA,0.179,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.05,31105,5734,8828,0,7924,8092,11839,203755,249200,301697,114566,0,0,1219768,2107668,1911264,61044,103309,47616,205475,245749,211546,89957,223383,285286,9484,2008,9031,"F1938_mz215.0164_rt0.74",15222.3333333333,2107668,138.449901467046,TRUE,22,1,3,"Fungal control-associated detection","Early RT","MS/MS available","Unknown"
